Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard,PersonalLoan
31,15,17,241,1,1.0579276405675253,1,0,0,0,1,1,0
31,10,11,259,4,0.43234641767219106,1,0,0,0,1,0,0
52,26,89,302,3,0.42458820000726416,3,126,0,0,0,0,0
31,4,90,334,1,2.4882098793312437,3,186,0,0,0,1,1
60,35,196,73,1,3.4784029431317838,1,0,0,0,0,0,0
59,37,84,381,1,0.447129902829346,1,0,0,0,0,0,0
44,19,102,205,1,6.195296389293232,1,0,0,1,0,0,0
50,24,99,275,1,1.483073910312603,3,0,0,0,0,0,0
27,0,22,267,1,0.5540724730141657,1,0,0,0,1,0,0
27,-2,-1,139,1,1.669608974156883,1,0,0,0,0,0,0
26,3,12,430,1,0.8249522599554739,2,0,0,0,0,1,0
59,35,120,349,1,6.893070746122251,1,338,1,1,1,1,0
25,-2,2,349,1,1.1633619283981593,2,0,0,0,1,0,0
31,15,72,310,3,1.8679160984998453,1,0,0,0,0,0,0
45,13,69,259,4,1.8112450041207706,1,0,0,0,1,0,0
29,1,157,102,1,3.9887236007151943,1,0,0,0,1,0,0
27,3,22,390,3,1.165770312224618,2,152,0,0,1,0,0
49,26,61,316,3,0.14762204864581613,3,0,0,0,0,0,0
59,35,40,319,2,0.5429433855911207,1,283,1,0,1,1,0
39,27,25,462,1,1.0040312840215755,1,0,1,0,1,1,0
31,4,69,237,1,2.744905071444032,3,0,0,0,1,1,0
48,11,152,34,2,3.166660874437521,1,0,0,0,1,0,1
39,5,54,259,1,1.8857803066146073,2,115,1,0,0,0,0
44,17,168,101,4,6.649993734153555,3,343,0,0,0,0,0
60,36,165,381,2,6.125933135084197,1,0,0,1,1,1,0
28,0,83,272,3,5.4297896049009715,1,0,0,0,1,0,0
59,33,78,35,2,1.1733198820454025,1,0,0,0,1,0,0
31,4,10,349,2,7.1898144588126645,3,0,0,0,0,0,0
60,36,154,93,1,2.7079478751993005,1,0,0,1,1,1,1
53,26,176,159,1,9.386112096966889,3,0,0,0,1,0,1
44,25,78,292,1,3.109299227409556,1,0,1,1,1,1,0
53,28,131,137,3,0.34042646142210375,1,88,0,0,1,0,0
49,10,161,253,3,3.5360448984163932,1,281,0,1,1,0,0
60,37,99,381,2,2.344323298814884,3,0,1,0,1,0,0
59,37,103,381,2,5.623714481974817,1,0,0,0,0,0,0
43,13,43,430,1,0.23915281475317737,1,0,0,0,0,1,0
54,29,45,240,3,1.0622517014771076,2,0,0,0,1,0,0
28,1,0,272,2,1.6416926914675714,1,0,0,0,1,0,0
29,3,64,347,4,0.32449228002754815,1,0,0,0,1,0,0
49,23,169,241,4,5.726825621143137,1,0,0,0,1,1,0
60,36,90,67,2,1.6398202322549855,1,0,0,1,1,1,0
28,0,2,295,2,0.585214068755691,1,0,1,0,0,1,0
45,25,156,275,4,5.552179316382296,1,0,0,0,0,0,1
60,35,91,241,2,2.3837841744375385,2,0,0,1,1,1,0
49,26,86,36,1,1.8623266347223364,1,0,0,0,0,0,0
51,25,59,227,1,0.4856693033062851,1,0,1,0,1,1,0
41,10,18,75,3,8.285804732997374,3,140,0,1,1,1,0
51,34,89,152,3,1.6007796223774504,1,117,0,0,1,0,0
61,35,56,105,2,0.49411262869323386,2,0,0,0,0,1,0
50,18,49,205,1,0.12792583709647026,3,209,0,0,0,0,0
34,4,15,259,2,1.5509740582918117,3,0,0,0,1,0,0
45,19,75,305,2,-0.024871878415921422,1,0,1,1,1,1,0
42,17,51,321,3,0.7973946213093767,3,0,0,0,1,1,0
24,-2,-2,259,4,1.9257957916152881,3,0,0,0,0,0,0
53,24,85,221,3,0.8182670042422314,3,87,0,0,0,0,0
50,27,60,43,4,1.581899475641068,2,0,0,0,0,0,0
50,25,86,428,1,1.157782232726607,1,0,0,0,0,0,0
58,35,36,364,2,1.4325635462921902,2,102,0,0,1,0,0
50,26,79,396,3,1.928109840744709,1,94,0,0,1,0,0
29,4,142,275,1,1.6096758906280049,3,0,0,0,1,0,0
58,35,90,350,2,2.5048871282543446,2,243,0,0,0,1,0
40,20,32,125,1,0.27909385395717823,3,0,0,0,1,0,0
52,34,89,266,3,0.774179940426007,1,0,0,0,1,0,0
45,19,22,51,4,-0.07111551004369743,1,0,1,0,1,1,0
59,36,98,381,2,1.9348366734872307,2,0,0,0,1,1,1
28,2,147,272,1,6.580911682998313,1,0,0,0,1,0,0
54,29,53,115,4,0.465252880957463,3,0,0,0,0,1,0
37,14,94,29,2,5.5469292493444495,3,0,0,0,0,0,0
53,24,60,377,3,0.1667434087074171,2,89,1,0,0,1,0
59,36,181,381,3,2.532547822213239,1,0,0,1,1,1,0
34,3,28,15,4,2.1498502944814706,3,0,0,0,0,1,0
52,27,83,308,1,3.693155086680572,1,0,0,0,0,1,0
34,9,15,151,3,0.6473233147563764,1,0,0,0,1,0,0
33,7,38,349,3,1.966316729558905,1,0,0,0,1,0,0
41,17,73,315,1,0.3580161582533081,1,0,0,0,1,0,0
59,37,150,381,1,4.510970276895629,2,0,0,0,0,0,0
53,29,61,367,3,1.5665102196502874,3,0,0,0,1,1,0
43,23,16,166,3,0.24026111798695504,2,0,0,0,0,1,0
28,-3,6,349,1,1.9422472890540237,1,0,0,0,1,0,0
52,26,85,316,3,0.8871546397260157,2,0,0,0,0,1,0
31,1,141,361,2,4.005899286520785,1,0,0,0,1,0,0
45,19,38,251,2,2.187290147127597,1,0,1,0,1,1,0
54,30,141,430,2,5.464074214712445,1,98,0,0,1,1,0
35,5,14,267,2,0.48280419709877065,1,0,0,0,1,0,1
49,25,77,230,2,2.2482598949469854,1,0,0,0,1,1,0
48,26,124,392,2,6.5947689862782575,1,232,1,1,1,0,0
39,6,66,316,3,0.6937329099126088,1,0,0,0,1,0,0
40,21,25,408,3,0.4569092697630665,1,0,0,0,1,1,0
47,22,36,337,4,0.5661022401211577,3,0,0,0,0,1,0
43,20,23,354,3,1.999507368412142,3,0,0,0,1,1,1
49,5,31,49,3,0.8220881901981248,2,282,0,0,0,0,0
27,-1,32,298,1,2.2384705786188412,1,0,1,0,1,0,0
47,28,63,430,3,1.2227062905075798,1,0,0,0,1,1,0
42,24,21,160,3,1.0905363408464648,3,0,0,0,0,1,0
49,26,45,22,2,0.6560680099064156,3,0,0,0,0,1,0
24,-2,53,259,3,1.7924616264896729,3,0,0,0,1,0,0
40,13,82,204,2,2.909738692003156,3,0,0,0,1,0,0
48,22,73,246,3,0.955415762729163,1,0,0,0,1,0,0
48,24,69,42,1,2.5064893149314984,1,0,1,1,1,1,0
43,17,157,367,1,8.034697662874654,1,0,0,0,1,0,0
52,24,23,227,1,-0.09380341505793116,1,0,0,0,1,0,0
27,3,81,276,4,3.698722967262958,1,82,1,0,0,0,0
46,21,169,249,2,2.949654895705504,1,0,0,0,0,0,1
28,5,76,139,3,0.36372325857949406,1,99,0,0,1,1,0
44,15,48,367,2,3.00056991428622,1,0,0,0,1,0,0
26,2,17,360,2,2.506684415310474,1,0,0,0,0,0,0
58,35,174,381,2,4.316277065613398,1,0,0,0,1,1,0
48,16,145,403,4,4.283768220488526,1,176,0,0,0,0,0
51,28,73,35,4,2.109710533111616,2,0,0,0,0,0,0
53,27,128,281,2,6.0035262517731285,1,0,1,1,1,1,0
45,23,23,367,1,2.1119209095990508,1,0,0,0,0,0,0
60,36,77,381,3,0.8691240816002628,2,0,0,0,0,1,0
41,16,146,430,4,0.6327108680214963,2,0,0,0,0,1,1
46,25,51,249,1,1.9582000496534269,1,165,1,0,0,0,0
51,26,23,150,1,0.3542121308885526,3,0,0,0,1,0,0
51,27,21,423,3,0.42535963300120144,2,118,0,0,0,0,0
44,17,57,430,1,2.554809335125711,2,0,0,1,0,1,0
59,36,41,94,2,1.8283477554400267,1,0,0,0,0,0,0
51,27,54,375,2,0.5997050412899789,1,0,0,0,1,0,0
54,36,90,183,3,1.9164911265747848,1,0,0,1,1,0,0
60,35,87,419,4,2.6016460115331386,1,0,0,1,1,1,1
59,34,158,90,1,4.5423001081635554,1,220,0,0,1,1,0
25,0,4,150,4,1.78860260679691,2,0,0,0,0,0,0
41,14,75,96,3,0.4391459935829765,1,0,0,0,0,0,0
29,1,65,272,1,2.93206888615195,3,0,1,0,0,0,0
57,36,183,381,4,1.3804400668766914,1,0,0,0,1,0,0
27,3,132,327,3,3.0378219123645853,2,0,0,0,1,0,0
46,27,76,197,2,0.15931535537278707,1,0,1,0,1,0,0
53,28,69,193,2,0.6513692691516809,1,0,0,0,0,0,0
48,23,162,94,1,0.3454902066106265,1,379,0,0,0,0,0
32,3,86,259,3,0.4801957542681389,2,0,0,0,0,1,0
40,12,99,321,2,-0.10637991688621856,1,0,0,0,0,1,0
51,28,44,344,3,2.167386187946613,2,0,0,0,1,1,0
54,26,59,194,4,1.847931344399481,1,154,0,1,1,0,0
44,26,80,431,2,1.9527750336106329,1,0,0,0,1,0,0
53,28,86,155,4,2.4755590334940445,1,0,1,0,1,1,0
30,7,50,309,2,7.949388471639757,1,0,0,1,1,0,0
51,23,67,316,1,0.2969263978705586,2,0,0,0,0,1,0
29,5,10,356,2,0.29953527193774443,1,0,0,0,1,0,0
41,15,40,225,1,0.12214109682530205,3,90,0,0,1,1,0
36,6,26,168,2,1.6735623494256742,1,0,0,0,1,1,0
31,2,24,257,2,2.812943840434299,3,0,0,0,0,0,0
54,30,71,370,1,0.019318187375631513,1,87,0,0,1,0,0
29,6,34,385,2,1.9477353857789743,3,0,0,0,1,1,0
26,0,23,259,4,2.753951674872239,2,89,1,0,0,1,0
34,11,15,224,1,2.4795500601072167,1,123,1,0,1,0,0
53,27,46,266,1,2.2384933329959917,3,0,0,0,0,1,0
37,20,97,367,2,2.7608264925077015,1,0,0,0,1,0,0
32,7,68,259,1,0.1676474355020473,1,0,1,0,1,0,0
46,18,28,423,1,0.37221959232758917,1,0,1,0,1,1,0
49,27,61,241,3,0.07132464435384936,1,0,0,1,1,1,0
61,35,133,367,2,6.256154711591053,1,130,0,0,1,0,0
46,19,72,314,1,1.5848908195594227,1,0,0,0,1,0,0
48,29,61,90,4,-0.11350311123017115,2,158,0,0,0,1,0
58,35,98,381,1,0.13002833815187476,2,0,0,0,1,1,0
35,10,70,227,1,0.2777997716657444,3,0,0,0,1,1,0
51,25,69,166,1,0.25524241555922395,1,141,0,1,1,1,0
45,18,106,375,2,6.068334190523687,3,381,0,0,0,0,1
51,27,42,438,2,0.8297260040464866,1,0,0,0,1,0,0
58,35,181,381,4,1.835795639751141,1,0,0,0,1,1,0
39,11,72,259,4,0.5633929897342247,1,0,0,0,1,0,0
36,11,76,196,1,8.668911084696202,3,0,0,0,1,0,1
58,35,101,381,1,2.8498570571774575,1,0,1,0,1,1,0
49,25,79,295,4,1.1862304641155952,2,142,0,1,1,1,0
29,1,34,300,4,2.716845034909565,1,141,0,0,0,1,0
43,24,31,352,3,0.16365200856815845,2,116,0,0,1,1,0
32,15,21,259,1,0.3529820831994112,2,0,0,0,0,0,1
27,0,24,259,2,1.3694098802930113,1,0,0,0,1,0,0
30,6,49,188,1,2.167486658051219,1,0,1,0,1,1,0
51,26,88,367,2,1.1113774191453838,1,0,0,0,0,0,0
59,36,93,381,2,0.9058651827377084,1,0,0,0,1,1,0
44,24,74,283,1,0.2189976777898299,1,0,0,0,1,0,0
59,28,125,407,2,4.151613355903122,1,0,0,0,0,0,0
45,22,140,325,2,0.8452371275162547,1,0,0,0,1,0,0
33,3,79,128,4,3.765515771059039,1,358,0,0,1,0,0
60,35,194,193,2,2.471129396726825,1,0,0,1,1,1,0
39,6,137,321,1,1.8930150785326398,1,0,0,0,0,0,0
51,27,56,137,2,1.106545908628715,3,0,0,0,1,0,0
52,25,16,283,1,2.374018302540434,1,0,0,0,1,0,0
44,25,43,241,4,0.11735364173425761,2,0,0,0,0,1,0
26,3,-1,259,3,2.39238653054955,1,0,0,0,0,0,0
29,2,137,415,1,6.571536334844624,1,0,0,0,0,0,1
52,27,89,185,4,-0.03527969450745583,1,0,0,0,0,0,0
49,23,61,40,4,4.652502657025887,3,0,0,0,1,1,0
25,-2,-1,259,4,1.6536269928199703,1,0,0,0,1,0,0
26,3,14,259,3,0.224913887325921,1,0,0,0,0,0,0
53,26,80,393,3,-0.03835815624009026,2,216,0,0,1,0,0
58,34,134,393,2,3.074275505068716,1,0,0,0,1,0,0
48,23,187,182,1,1.899354728721824,1,275,0,0,1,1,0
40,22,152,55,1,4.045599611711145,1,0,0,0,1,0,0
52,28,25,166,1,0.9934382856466386,3,128,0,0,0,0,0
46,25,70,15,1,0.14616487428140518,3,89,0,0,1,1,0
45,23,27,319,2,0.907060055418049,1,0,0,0,1,0,0
30,0,85,349,2,1.7385242757409467,1,228,0,0,1,0,0
59,33,27,34,4,0.8239677760961895,1,0,1,0,1,1,0
45,20,84,445,2,1.0477932198140882,1,0,0,0,1,0,0
31,5,63,259,1,2.1467025593563682,2,0,0,0,1,0,0
51,26,167,241,4,0.3904141328260072,2,0,0,0,0,0,1
49,25,55,316,3,0.3216677442701977,3,129,0,0,0,0,1
49,24,80,202,3,0.06719929076633543,3,129,0,0,0,0,0
58,35,173,381,3,1.8426359928737486,1,0,0,0,0,0,0
28,0,16,8,2,3.8618169620953133,1,0,0,0,1,1,1
57,36,106,381,1,1.9809043300200038,1,0,0,0,1,0,0
48,25,77,213,1,2.663548380260911,1,0,0,0,1,1,0
51,23,79,311,4,0.24443859117752187,3,0,0,1,0,1,0
53,35,91,235,1,1.6233634119727705,2,0,0,0,1,0,0
59,35,142,355,2,0.7033110137807133,1,0,0,0,1,1,0
48,26,32,316,2,0.283274320659906,3,0,0,0,0,0,0
50,29,24,98,2,0.8416026286149435,1,0,0,0,1,1,0
49,25,24,148,2,2.873856316830075,1,0,0,0,0,1,0
44,19,78,52,2,0.4052044838641395,2,0,0,0,0,1,0
60,37,138,187,1,3.0218295953903493,1,0,0,1,0,1,0
46,23,111,173,2,6.13135820945592,1,0,0,0,1,0,0
42,18,21,298,1,0.2780006287734677,2,127,0,0,0,0,0
31,3,144,15,1,3.043783185873952,2,111,0,0,0,1,0
48,20,56,452,1,0.33279630424822065,2,131,0,0,1,0,0
24,-3,7,272,4,2.0849031962405777,1,0,0,0,1,0,0
41,18,152,465,3,1.491413112949633,2,163,0,0,0,0,0
58,34,212,372,1,3.129344928625671,2,0,0,1,1,0,0
45,21,35,423,1,3.763434528169642,1,0,0,0,1,0,1
34,6,28,259,3,2.640936179419503,2,0,0,0,0,1,0
46,25,28,210,4,0.3703249622117251,1,0,0,0,0,1,0
45,24,110,190,3,3.2064106715970917,1,252,0,0,1,1,0
61,37,199,68,2,1.1974003661926564,3,0,0,0,1,1,1
57,36,52,441,2,1.006124563498033,1,0,0,1,1,1,1
30,7,45,430,4,1.0113445650793569,1,0,0,0,1,0,0
49,26,46,185,2,2.245108711082491,1,86,0,0,0,0,0
29,8,14,196,1,0.047049997203007315,3,0,1,1,1,1,0
25,-1,22,259,1,1.8043934023672186,2,0,0,0,1,0,0
57,35,178,381,2,2.4122188068467043,1,0,0,0,1,1,0
27,2,20,257,1,0.5286193011483069,3,123,0,0,0,0,0
24,0,5,259,1,2.2239207954776417,1,0,0,0,0,0,0
59,35,132,172,2,-0.0541429885705359,1,0,0,0,1,0,0
55,29,50,352,1,0.4117326736573987,1,0,1,0,1,1,0
30,0,135,15,2,0.4512802608778525,1,0,1,0,1,0,0
31,5,38,424,2,0.8718613536447364,1,90,1,1,1,1,0
58,35,87,381,3,2.8791720324653656,2,0,0,0,1,1,0
38,4,33,63,3,0.06361445891612469,2,0,0,0,0,0,0
60,35,74,381,4,2.494330335013996,2,0,0,0,1,0,0
26,0,134,150,1,7.728839380072489,1,0,0,0,1,0,0
27,2,79,272,2,1.1148889936557629,1,0,0,0,0,0,0
31,4,72,312,2,7.344006131268363,1,0,0,0,1,0,0
27,3,11,15,2,0.5708451483857288,3,86,0,0,1,0,0
60,37,87,183,1,1.2406347107325433,1,0,0,1,1,1,0
29,3,19,343,4,1.9124107958082404,3,0,0,1,1,0,0
60,24,120,249,2,5.101228709881534,1,0,0,0,1,0,0
47,19,73,8,2,1.1872184224449591,1,0,0,0,1,0,0
49,22,66,213,4,0.7089736596884915,2,155,0,1,1,1,0
43,22,62,343,1,-0.01682540950368011,1,0,0,0,1,1,0
49,24,16,316,4,2.359998037390189,3,0,1,0,1,0,0
46,22,77,54,2,0.6820775832302183,3,0,0,0,1,1,0
35,10,68,259,1,1.6888225071031564,3,0,0,0,0,0,0
37,7,11,430,4,0.13515071065264675,3,97,0,0,0,0,0
52,25,82,271,3,1.4138785247530337,1,0,0,0,1,0,0
49,22,84,159,3,2.4365298207513955,1,0,0,0,1,1,0
59,35,206,441,1,3.788849478036254,1,0,0,0,0,0,0
27,-1,11,157,1,0.21446436863365406,2,0,0,0,0,0,0
33,11,89,141,2,0.27823320004666996,1,0,0,0,0,0,0
30,0,16,134,4,2.8630158496039413,1,0,1,0,0,1,0
38,19,21,316,3,0.12200928314997686,1,0,0,0,1,1,0
26,3,60,119,2,7.790464678895052,1,0,0,0,0,0,0
56,35,195,381,4,1.166715624128675,1,0,0,0,1,0,0
38,15,113,378,2,6.570087982792747,1,0,0,0,1,0,0
40,13,31,349,2,2.420768763617946,3,0,0,0,1,0,0
51,24,69,334,3,0.5026327201267122,1,110,0,0,1,0,0
26,0,13,259,2,1.4821696658378696,1,0,0,0,0,0,0
35,5,47,259,1,0.11815327586231505,1,0,0,0,0,1,0
58,35,186,162,2,8.442723896281315,1,393,1,0,1,0,1
44,25,40,266,1,1.5994535755315498,1,132,0,0,1,0,0
53,27,93,166,4,1.731659946904783,3,89,0,0,1,0,0
41,17,158,275,1,4.074076816857261,1,0,0,0,1,0,0
49,26,120,330,2,0.7830148214938304,1,0,0,0,0,0,0
59,36,169,174,1,6.6944433692095915,1,313,0,1,1,1,0
31,-1,35,349,4,2.5057638446375856,3,0,0,0,1,0,0
31,-1,12,15,4,0.3524448308749717,1,0,0,0,0,0,0
49,25,109,316,2,3.666376234693561,1,0,0,0,1,0,0
50,27,92,35,3,-0.14808347241695108,1,0,0,0,0,1,0
59,36,49,381,2,2.8554854283604136,2,0,0,0,1,0,0
59,35,34,153,4,1.5294222205970653,3,90,1,0,1,0,0
30,1,66,309,2,0.3812009635461567,1,225,0,0,1,0,0
35,4,73,461,2,1.9404009630160055,1,0,0,0,1,0,0
30,0,14,349,4,0.7166648444416203,1,138,1,0,1,1,0
50,27,43,230,3,1.0163753590323783,3,0,0,0,0,1,0
47,26,33,367,3,1.5968499207611564,1,0,0,0,0,0,0
31,3,21,349,4,0.259855992598578,3,0,0,0,1,1,1
43,19,83,415,3,1.9631935042842845,1,169,0,0,1,1,0
30,0,133,15,2,2.415574228879176,1,0,0,0,0,0,0
44,12,67,34,2,0.6343743045461429,3,0,0,0,1,1,0
40,11,106,10,2,7.347179745468475,1,0,1,0,1,0,0
49,18,70,367,1,2.2855660597385357,1,0,0,0,1,1,0
34,10,13,259,1,2.454867976399716,2,0,0,0,1,0,0
33,5,16,255,1,2.459086870313238,2,166,0,0,1,1,0
34,14,18,419,1,0.5075326924728354,1,0,0,0,1,1,0
49,14,42,15,1,0.13167934162565365,1,0,0,0,1,1,0
42,8,101,34,2,3.2704408214704555,1,0,0,0,1,0,0
54,35,131,185,2,2.110108167297198,1,223,0,0,1,1,0
46,19,73,188,2,0.8608858045711584,1,0,1,0,1,1,0
60,36,36,94,1,0.17090538900982666,2,0,0,0,1,0,0
36,17,30,246,2,0.8714383326959668,1,296,0,0,1,1,0
46,17,25,374,2,3.13846967809241,2,0,0,0,1,0,0
49,24,48,8,3,1.565623481662408,1,0,0,0,0,0,0
41,8,162,331,1,3.6404775293039537,2,0,0,1,1,1,0
50,17,48,34,1,0.8697468341113211,2,0,0,1,0,0,0
60,36,145,243,2,2.7348174885881784,3,0,0,1,1,1,0
48,25,130,54,2,4.301904282361939,1,0,0,0,1,1,0
53,24,63,414,3,0.48225414224579205,2,0,0,0,1,1,0
28,1,8,113,1,2.4549857462713858,1,0,0,0,0,1,0
30,7,28,302,2,0.45124524775777064,1,0,0,0,1,0,0
28,9,13,314,4,0.14866597683471253,3,0,0,0,1,0,0
48,23,14,140,1,1.8309081589306226,1,0,1,0,1,0,0
51,35,88,367,1,2.3535498936517807,3,89,1,0,1,1,0
60,35,82,35,3,2.263201930025466,3,0,0,0,1,0,0
41,16,75,414,2,1.0115314860904328,1,0,0,0,1,1,0
28,1,140,314,2,4.824808651585345,3,0,0,0,1,0,0
48,19,82,428,4,1.3351179265335449,1,0,0,0,0,0,0
39,15,78,314,4,6.741746348543162,3,0,0,0,0,0,0
45,20,72,225,2,2.5378602083705046,1,0,0,1,1,1,0
29,2,63,164,4,2.1464196225131875,3,0,1,0,1,1,0
51,27,182,372,2,6.481832634783497,1,0,0,1,1,1,0
58,35,91,252,2,2.5646271330052315,1,0,1,1,1,1,0
51,29,79,185,2,0.36653069366746005,3,0,0,0,0,0,0
27,0,70,157,1,2.789424713558787,1,0,0,0,1,0,0
35,16,155,135,1,8.618103885634175,1,0,0,0,1,0,1
25,1,0,259,4,1.8479111301432025,2,0,0,0,0,0,0
53,37,84,415,1,2.604398013404857,1,0,0,0,1,0,0
38,10,74,344,1,7.550026478065915,1,0,0,0,1,0,1
29,6,76,70,1,8.3136598120086,1,0,1,0,1,1,0
60,37,156,122,1,5.456324403496973,1,0,0,0,0,0,1
30,6,30,259,4,1.1899328843853092,2,0,0,0,1,0,0
32,5,72,40,2,2.718426871629733,1,0,0,0,1,0,0
52,28,35,140,3,0.4483289944686171,2,0,1,0,1,0,0
46,22,76,276,3,1.83527065268884,3,0,0,0,0,1,0
50,26,25,273,4,0.5353433620466636,3,0,1,0,1,0,0
61,35,76,443,4,0.5195503561578634,1,141,0,1,1,1,0
51,20,31,233,4,1.0247186421760233,2,0,0,0,0,0,0
41,20,57,268,1,-0.10255903367118424,1,0,0,0,1,1,0
27,0,4,15,4,1.9633029101555646,3,126,0,0,1,0,0
50,25,176,367,4,6.969867337401692,1,0,0,0,1,1,0
43,19,71,329,2,0.16873947529821343,1,0,1,0,1,1,0
40,13,20,355,1,1.506518317913831,1,0,0,0,1,0,0
24,0,9,315,1,0.3895525511328114,2,92,0,0,0,1,0
43,21,78,355,2,1.0641451007248128,2,0,0,0,0,0,0
51,28,30,152,2,1.038208734615827,1,0,1,0,1,0,0
27,-2,0,349,1,1.629791801676895,2,0,0,0,1,0,0
39,14,26,196,4,1.3259108504426487,3,0,0,0,0,0,0
36,7,73,96,3,1.7892391624068027,2,0,0,0,1,1,0
48,13,74,163,4,0.35433123321524723,1,0,0,0,1,0,0
39,14,109,405,2,1.978700000827268,3,0,0,0,1,0,0
60,37,207,381,2,3.012104037875059,1,0,0,1,1,0,0
60,35,32,291,4,3.740067988187464,1,99,1,0,1,1,0
52,28,179,428,2,3.271972626598012,3,0,0,0,1,1,1
42,11,73,314,4,2.7265170769841283,1,0,0,0,0,0,0
59,35,35,316,3,0.35545666139020116,1,0,0,0,1,1,0
53,28,50,87,2,0.4329203402749047,2,0,0,0,0,0,0
43,15,160,280,2,4.1678179100141985,1,0,0,0,0,1,1
27,3,149,241,2,3.1164729391649666,1,0,0,0,1,0,0
62,26,85,109,1,-0.025513373179413434,1,0,0,0,0,1,0
30,8,102,275,2,6.086815859904878,1,0,0,0,1,0,0
59,37,153,102,2,4.075368574476935,1,232,0,1,1,1,0
39,10,21,257,3,0.7503580175253397,3,0,0,0,1,1,0
37,15,78,390,4,0.28410482778157825,3,0,0,0,0,1,1
44,21,22,317,1,1.732629341619478,3,0,0,0,0,0,0
37,4,98,272,2,2.2425729863095896,3,0,0,0,1,1,0
44,14,71,316,1,0.17967751720311606,3,120,1,0,1,0,0
28,4,132,343,2,1.247868009539385,2,130,0,0,0,0,0
61,38,146,381,2,2.0231152674317956,1,0,0,0,0,0,0
38,7,37,188,4,2.2635832087548557,2,0,0,0,1,1,0
33,7,12,253,4,3.107841889953333,3,0,0,0,1,1,0
61,36,153,381,2,1.6609472308153133,1,0,0,0,0,1,0
58,27,126,41,4,4.18130893147738,1,238,0,0,0,1,1
24,0,64,272,4,1.2898316343386254,1,0,0,0,1,0,0
44,23,23,418,1,0.3346499499756091,3,0,0,0,0,1,0
46,24,174,275,2,5.22118736450421,1,0,0,1,0,0,0
31,5,66,410,4,1.7098446029181757,3,0,0,0,1,0,0
60,34,89,245,3,2.415305901245818,1,0,0,0,0,0,0
52,26,81,226,1,0.3774693839225029,1,0,0,0,1,1,0
27,5,19,15,3,0.902015479749545,3,0,0,0,1,1,0
52,27,89,432,2,1.1077952438605665,1,0,0,0,1,1,0
59,36,100,381,1,1.9589787952491535,3,0,0,1,1,0,0
38,14,14,167,3,0.5482129288065833,3,0,0,0,0,1,0
58,34,104,45,2,0.3505354136487725,1,0,0,1,0,1,0
51,27,180,398,3,0.30294960037936663,1,0,0,0,1,1,0
31,11,26,7,2,1.0958233821531722,1,0,0,0,1,0,0
37,7,17,321,3,1.8656309702032428,2,0,0,0,1,0,0
50,18,70,34,4,-0.06763329512815053,1,0,0,0,1,0,0
46,27,188,90,2,1.674921637531853,3,309,0,0,1,0,0
31,1,16,349,2,2.1240351305211873,1,0,0,0,1,0,0
26,1,3,259,2,2.4311684076270983,1,0,0,0,1,0,0
52,28,73,330,1,1.7381788085586989,2,239,0,0,1,1,1
48,17,50,350,1,-0.054888721023526266,2,0,0,0,1,0,0
33,10,50,337,1,0.19246494054913799,1,180,0,0,1,1,0
53,27,89,206,3,2.5840008950090034,1,151,0,0,0,0,0
52,24,41,282,1,0.4274502909694939,3,86,0,0,1,1,0
49,24,26,443,4,2.335733735128579,3,75,0,0,0,0,0
57,35,147,441,1,1.8403541807410218,1,0,0,0,0,1,0
49,24,22,308,4,2.1621380525100626,2,0,0,0,1,1,0
61,36,92,395,1,3.935788734940884,1,116,0,0,1,1,0
41,16,14,334,1,0.5384855337817753,1,0,0,0,0,0,0
61,37,194,241,2,7.524129982005402,1,0,1,0,1,0,0
38,5,95,253,2,2.16740173995097,1,0,0,0,0,1,0
41,13,26,349,1,0.34194477646812427,1,0,0,0,1,0,0
50,26,14,430,4,0.9771548280504198,3,0,0,0,0,0,0
33,18,74,259,1,0.07128292149368143,2,0,0,0,0,0,0
47,23,46,316,2,0.6075994846565785,2,0,0,0,1,0,0
41,8,62,209,3,5.2082150988590765,1,184,0,0,1,0,0
39,8,58,439,1,0.3941846337193292,2,161,0,0,1,1,0
45,17,67,277,4,1.4541893913804609,2,168,0,1,1,1,0
28,1,136,15,1,1.5477472334511204,1,0,0,0,1,1,0
50,28,77,387,4,0.4848552710584385,1,150,0,0,1,1,0
59,36,97,381,1,3.082305963075389,1,0,0,0,1,0,0
39,13,74,107,1,2.3959226522539288,1,0,0,0,1,0,0
41,6,68,349,4,3.3385903941041493,3,0,0,0,1,0,1
59,35,214,381,3,2.3734363053659093,3,197,0,1,1,1,0
28,3,90,106,4,3.000582822384003,1,0,1,0,1,0,0
42,16,145,275,2,3.387536898984206,1,0,0,1,1,0,0
28,2,84,47,4,6.641664880425288,3,159,0,0,1,0,0
42,17,156,299,1,0.08117038266878188,1,0,0,0,0,0,0
47,24,62,246,2,0.42785560702313963,1,123,0,0,1,0,0
41,11,22,399,2,1.6127303785318432,1,0,1,0,0,1,0
44,10,153,426,2,4.268973205429771,3,0,0,1,1,1,1
44,25,74,296,1,0.47945270763744574,2,0,0,0,0,0,0
59,35,42,35,2,2.046710905392303,1,0,0,0,1,1,0
43,18,90,205,1,2.264656130812911,1,0,0,0,1,1,0
40,4,53,454,3,1.2644793839803872,3,349,0,0,0,1,0
28,3,148,256,2,7.8833042337751005,2,0,1,0,1,1,0
